Dicofre|HOUR|Hourly Average Traffic
"150601"|15|274.996291
"150601"|16|254.985261
"150601"|17|451.258038
"150601"|18|757.684695
"150601"|19|671.884299
"150601"|20|208.010612
"150601"|21|164.158803
"150601"|22|330.694692
"150601"|23|248.809497
"150603"|0|156.535930
"150603"|1|61.982577
"150603"|2|27.815965
"150603"|3|36.723876
"150603"|4|20.366545
"150603"|5|139.746938
"150603"|6|622.147586
"150603"|7|1015.089788
"150603"|8|897.998505
"150603"|9|483.538663
"150603"|10|223.116349
"150603"|11|141.022300
"150603"|12|97.797349
"150603"|13|92.211919
"150603"|14|121.793770
"150603"|15|179.394335
"150603"|16|145.679005
"150603"|17|440.745374
"150603"|18|779.304846
"150603"|19|370.188442
"150603"|20|119.596223
"150603"|21|108.078726
"150603"|22|106.031607
"150603"|23|153.396578
"150607"|0|175.457901
"150607"|1|121.769994
"150607"|2|65.537260
"150607"|3|63.716118
"150607"|4|118.596913
"150607"|5|170.129669
"150607"|6|383.656599
"150607"|7|472.479030
"150607"|8|825.971471
"150607"|9|531.439502
"150607"|10|117.753939
"150607"|11|190.679151
"150607"|12|366.574444
"150607"|13|400.547891
"150607"|14|263.524837
"150607"|15|234.386563
"150607"|16|333.253110
"150607"|17|682.976025
"150607"|18|730.389342
"150607"|19|564.021246
"150607"|20|267.445462
"150607"|21|174.702406
"150607"|22|391.784142
"150607"|23|305.808736
"150608"|0|1.208358
"150608"|1|3.537745
"150608"|2|1.890033
"150608"|7|3.102429
"150608"|8|7.992136
"150608"|9|8.917720
"150608"|10|2.315285
"150608"|11|1.688033
"150608"|12|2.998946
"150608"|13|2.563895
"150608"|14|3.797809
"150608"|15|7.254251
"150608"|16|4.256033
"150608"|17|2.166053
"150608"|18|2.212862
"150608"|19|2.566941
"150608"|20|1.267812
"150608"|21|1.490667
"150608"|22|1.209086
"150608"|23|3.771723
"150701"|1|2.883579
"150701"|5|2.096346
"150701"|6|7.052786
"150701"|7|34.970673
"150701"|8|23.192077
"150701"|9|21.705727
"150701"|10|6.304091
"150701"|11|6.018463
"150701"|12|14.667394
"150701"|13|6.584099
"150701"|14|4.390603
"150701"|15|4.256320
"150701"|16|4.904252
"150701"|17|7.791444
"150701"|18|11.521872
"150701"|19|13.465066
"150701"|20|20.634672
"150701"|21|3.078681
"150701"|22|2.641307
"150701"|23|2.563226
"150704"|0|41.707832
"150704"|1|23.491671
"150704"|2|22.224327
"150704"|3|24.098622
"150704"|5|27.213539
"150704"|6|560.681365
"150704"|7|854.346337
"150704"|8|393.433953
"150704"|9|205.660913
"150704"|10|123.256834
"150704"|11|70.135273
"150704"|12|53.022312
"150704"|13|57.274785
"150704"|14|69.581764
"150704"|15|136.407437
"150704"|16|129.475218
"150704"|17|278.479748
"150704"|18|383.444076
"150704"|19|185.662072
"150704"|20|45.219749
"150704"|21|53.457484
"150704"|22|52.881072
"150704"|23|26.144695
"150709"|0|33.367637
"150709"|1|23.960832
"150709"|2|23.489950
"150709"|3|20.810797
"150709"|4|20.415689
"150709"|5|14.223868
"150709"|6|415.182162
"150709"|7|1182.388830
"150709"|8|666.573340
"150709"|9|351.964969
"150709"|10|119.041005
"150709"|11|138.850502
"150709"|12|119.279152
"150709"|13|86.295798
"150709"|14|94.928626
"150709"|15|278.404621
"150709"|16|442.184780
"150709"|17|417.996626
"150709"|18|433.941648
"150709"|19|296.373891
"150709"|20|99.339757
"150709"|21|63.049408
"150709"|22|40.279311
"150709"|23|30.093116
"150710"|0|72.506670
"150710"|1|62.395324
"150710"|2|76.238538
"150710"|3|105.879154
"150710"|4|114.754948
"150710"|5|149.426022
"150710"|6|508.656163
"150710"|7|1329.112438
"150710"|8|1037.938462
"150710"|9|958.434539
"150710"|10|446.714714
"150710"|11|403.709976
"150710"|12|396.536216
"150710"|13|410.618975
"150710"|14|621.872976
"150710"|15|1129.974401
"150710"|16|1072.823865
"150710"|17|1291.781148
"150710"|18|1024.536516
"150710"|19|654.703330
"150710"|20|322.163612
"150710"|21|212.590413
"150710"|22|114.351503
"150710"|23|89.955675
"150711"|2|3.188757
"150711"|5|2.318258
"150711"|6|7.799342
"150711"|7|25.764490
"150711"|8|15.970761
"150711"|9|11.624876
"150711"|10|5.382583
"150711"|11|4.346929
"150711"|12|7.161869
"150711"|13|10.031455
"150711"|14|10.648566
"150711"|15|11.452586
"150711"|16|9.828013
"150711"|17|9.984988
"150711"|18|8.853966
"150711"|19|13.294349
"150711"|20|8.971436
"150711"|21|3.161782
"150711"|22|1.875699
"150711"|23|2.369771
"150802"|0|987.942342
"150802"|1|298.907062
"150802"|2|69.071545
"150802"|3|33.746911
"150802"|4|35.836883
"150802"|5|29.618190
"150802"|6|191.775476
"150802"|7|1250.838356
"150802"|8|1128.154915
"150802"|9|484.515069
"150802"|10|379.709091
"150802"|11|360.376844
"150802"|12|407.032409
"150802"|13|359.044999
"150802"|14|383.182133
"150802"|15|626.643451
"150802"|16|765.616384
"150802"|17|601.563780
"150802"|18|477.681679
"150802"|19|549.816468
"150802"|20|359.270388
"150802"|21|146.318572
"150802"|22|150.898071
"150802"|23|167.433442
"150803"|0|169.011713
"150803"|1|25.291712
"150803"|3|26.808002
"150803"|4|26.862588
"150803"|6|342.802771
"150803"|7|621.284534
"150803"|8|805.883705
"150803"|9|406.529394
"150803"|10|270.372646
"150803"|11|282.527224
"150803"|12|227.328214
"150803"|13|178.515817
"150803"|14|272.816904
"150803"|15|564.763320
"150803"|16|402.368695
"150803"|17|358.481206
"150803"|18|295.919094
"150803"|19|277.923768
"150803"|20|177.976018
"150803"|21|81.036586
"150803"|22|146.716189
"150803"|23|103.938625
"150804"|0|204.389264
"150804"|1|83.363571
"150804"|2|36.310376
"150804"|3|33.135552
"150804"|4|30.183055
"150804"|5|37.928913
"150804"|6|309.407443
"150804"|7|1724.524963
"150804"|8|563.935795
"150804"|9|495.441425
"150804"|10|213.789231
"150804"|11|239.196712
"150804"|12|363.219366
"150804"|13|320.879494
"150804"|14|290.269572
"150804"|15|322.115630
"150804"|16|245.457428
"150804"|17|522.458550
"150804"|18|1535.129404
"150804"|19|759.876649
"150804"|20|284.702514
"150804"|21|136.099434
"150804"|22|47.898037
"150804"|23|93.350481
"150806"|0|18.436269
"150806"|1|15.566628
"150806"|2|16.158197
"150806"|3|8.099680
"150806"|4|8.217288
"150806"|5|9.165211
"150806"|6|24.691852
"150806"|7|105.038280
"150806"|8|70.341494
"150806"|9|65.817105
"150806"|10|78.778710
"150806"|11|139.535132
"150806"|12|83.283106
"150806"|13|103.127146
"150806"|14|56.373162
"150806"|15|60.886967
"150806"|16|40.528979
"150806"|17|53.077779
"150806"|18|45.863689
"150806"|19|56.486066
"150806"|20|63.376734
"150806"|21|21.390588
"150806"|22|11.747888
"150806"|23|20.095722
"151002"|0|162.050644
"151002"|1|146.223380
"151002"|2|310.804918
"151002"|3|34.313802
"151002"|4|214.777624
"151002"|5|263.194747
"151002"|6|279.315449
"151002"|7|1154.564987
"151002"|8|869.912651
"151002"|9|1026.589727
"151002"|10|875.928111
"151002"|11|1188.365274
"151002"|12|1788.719260
"151002"|13|1449.304223
"151002"|14|954.752655
"151002"|15|988.222825
"151002"|16|1084.213440
"151002"|17|1844.197213
"151002"|18|1305.226602
"151002"|19|1236.488960
"151002"|20|725.376534
"151002"|21|198.491865
"151002"|22|121.959799
"151002"|23|116.806309
"151005"|0|431.911099
"151005"|1|264.229255
"151005"|2|506.244061
"151005"|3|122.770976
"151005"|4|211.979294
"151005"|5|356.329395
"151005"|6|428.887830
"151005"|7|1367.524961
"151005"|8|1158.065056
"151005"|9|1239.780927
"151005"|10|1055.909264
"151005"|11|1207.335564
"151005"|12|1012.159506
"151005"|13|925.580117
"151005"|14|782.741651
"151005"|15|1243.417612
"151005"|16|1800.881970
"151005"|17|2061.562171
"151005"|18|1748.150039
"151005"|19|1445.626054
"151005"|20|1335.649199
"151005"|21|503.593225
"151005"|22|352.276463
"151005"|23|345.090724
"151006"|0|27.226977
"151006"|1|24.177067
"151006"|2|12.755181
"151006"|3|13.999588
"151006"|4|11.744099
"151006"|5|11.216337
"151006"|6|89.569589
"151006"|7|328.512564
"151006"|8|576.494162
"151006"|9|595.949146
"151006"|10|282.963903
"151006"|11|220.771287
"151006"|12|185.000117
"151006"|13|407.799122
"151006"|14|507.985065
"151006"|15|283.286116
"151006"|16|301.191145
"151006"|17|463.936360
"151006"|18|323.668262
"151006"|19|406.521382
"151006"|20|299.835629
"151006"|21|103.363628
"151006"|22|37.393345
"151006"|23|40.037712
"151007"|0|121.184824
"151007"|1|96.254402
"151007"|2|29.780368
"151007"|3|32.162797
"151007"|4|27.823372
"151007"|5|32.971121
"151007"|6|193.593661
"151007"|7|1347.093654
"151007"|8|1788.311070
"151007"|9|1914.260753
"151007"|10|800.687725
"151007"|11|686.777819
"151007"|12|1221.186514
"151007"|13|884.179112
"151007"|14|997.663584
"151007"|15|1455.813267
"151007"|16|1258.326887
"151007"|17|2202.321994
"151007"|18|1629.964602
"151007"|19|2529.842222
"151007"|20|1230.567330
"151007"|21|485.441262
"151007"|22|187.977934
"151007"|23|117.526093
"151101"|0|19.300703
"151101"|1|5.793466
"151101"|2|2.134190
"151101"|3|4.922431
"151101"|5|3.381846
"151101"|6|14.302328
"151101"|7|28.052897
"151101"|8|128.477619
"151101"|9|111.143718
"151101"|10|96.041650
"151101"|11|99.017427
"151101"|12|145.493793
"151101"|13|78.262933
"151101"|14|54.904634
"151101"|15|118.652905
"151101"|16|86.888037
"151101"|17|125.996255
"151101"|18|151.243862
"151101"|19|105.675728
"151101"|20|55.456393
"151101"|21|44.943531
"151101"|22|33.875811
"151101"|23|35.920107
"151102"|0|8.338813
"151102"|4|3.327549
"151102"|7|7.587310
"151102"|8|133.136858
"151102"|9|61.103522
"151102"|10|20.546058
"151102"|11|10.826374
"151102"|12|22.647274
"151102"|13|13.201771
"151102"|14|10.851923
"151102"|15|79.711002
"151102"|16|26.402918
"151102"|17|66.411399
"151102"|18|69.945206
"151102"|19|22.364370
"151102"|20|15.597107
"151102"|21|12.844090
"151102"|22|9.099040
"151102"|23|29.193323
"151103"|0|131.315730
"151103"|1|43.158907
"151103"|2|29.340070
"151103"|3|32.713338
"151103"|4|32.093329
"151103"|5|31.841122
"151103"|6|248.423804
"151103"|7|976.377007
"151103"|8|680.170503
"151103"|9|909.762858
"151103"|10|491.067866
"151103"|11|437.389829
"151103"|12|384.258241
"151103"|13|795.113801
"151103"|14|838.398812
"151103"|15|502.700910
"151103"|16|477.217503
"151103"|17|856.809916
"151103"|18|840.878846
"151103"|19|840.490027
"151103"|20|442.076674
"151103"|21|263.881985
"151103"|22|135.340532
"151103"|23|87.799530
"151205"|0|461.926598
"151205"|1|156.366440
"151205"|2|28.707427
"151205"|3|14.141454
"151205"|4|17.884942
"151205"|6|132.064090
"151205"|7|521.552261
"151205"|8|730.090467
"151205"|9|354.958766
"151205"|10|244.175773
"151205"|11|219.785210
"151205"|12|173.832376
"151205"|13|236.881760
"151205"|14|206.856669
"151205"|15|200.196678
"151205"|16|336.483907
"151205"|17|474.055721
"151205"|18|249.854407
"151205"|19|286.131510
"151205"|20|186.512822
"151205"|21|108.120099
"151205"|22|82.455979
"151205"|23|90.207591
"151207"|0|28.239686
"151207"|1|4.695039
"151207"|2|17.025954
"151207"|3|5.684099
"151207"|4|6.530667
"151207"|6|38.730183
"151207"|7|241.235935
"151207"|8|93.558328
"151207"|9|59.653702
"151207"|10|33.010162
"151207"|11|26.505838
"151207"|12|24.210406
"151207"|13|64.190683
"151207"|14|39.927592
"151207"|15|28.669555
"151207"|16|44.377162
"151207"|17|112.115767
"151207"|18|76.591047
"151207"|19|111.591302
"151207"|20|59.387877
"151207"|21|19.181289
"151207"|22|36.681417
"151207"|23|25.616163
"151208"|7|65.557657
"151208"|8|66.459418
"151208"|9|36.271259
"151208"|10|32.191547
"151208"|11|75.311265
"151208"|12|54.254384
"151208"|13|96.196698
"151208"|14|57.301617
"151208"|15|46.693609
"151208"|16|39.761794
"151208"|17|93.798316
"151208"|18|40.640822
"151208"|19|74.755242
"151208"|20|39.388586
"151208"|21|62.959411
"151208"|22|19.352817
"151208"|23|46.335557
"151209"|0|183.146407
"151209"|1|183.681419
"151209"|2|41.658395
"151209"|3|51.660399
"151209"|4|45.875015
"151209"|5|33.841778
"151209"|6|361.731610
"151209"|7|1175.766020
"151209"|8|577.640703
"151209"|9|981.248340
"151209"|10|744.800226
"151209"|11|569.642727
"151209"|12|516.014572
"151209"|13|361.622794
"151209"|14|400.243409
"151209"|15|412.439869
"151209"|16|376.213207
"151209"|17|584.432636
"151209"|18|457.553172
"151209"|19|435.844379
"151209"|20|210.676857
"151209"|21|117.747987
"151209"|22|109.051775
"151209"|23|135.466860
"151210"|0|50.943610
"151210"|1|98.070160
"151210"|3|86.604844
"151210"|5|24.111094
"151210"|6|113.713037
"151210"|7|323.785626
"151210"|8|266.176298
"151210"|9|575.506577
"151210"|10|624.244775
"151210"|11|610.121654
"151210"|12|498.161638
"151210"|13|334.438050
"151210"|14|729.510800
"151210"|15|434.388466
"151210"|16|336.318305
"151210"|17|502.699697
"151210"|18|408.743479
"151210"|19|269.159260
"151210"|20|248.462314
"151210"|21|291.906108
"151210"|22|78.115420
"151210"|23|163.440843
